Symbol,Security Name,Market Category,Reg SHO Threshold Flag,Rule 3210,Filler,Date,ID
IONZ,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251119,20251119230013
LFS,LEIFRAS CO LTD ADS REPSTG ORD,S,Y,N,,20251119,20251119230013
LOT,LOTUS TECHNOLOGY INC SPONSORED,Q,Y,N,,20251119,20251119230013
LTCC,CANARY LITECOIN ETF SHS BEN IN,G,Y,N,,20251119,20251119230013
MEHA,FUNCTIONAL BRANDS INC COM,S,Y,N,,20251119,20251119230013
MSGM,MOTORSPORT GAMES INC CL A NEW,S,Y,N,,20251119,20251119230013
MSPR,"MSP RECOVERY, INC. CLASS A COM",S,Y,N,,20251119,20251119230013
MST,TIDAL TR II DEFIANCE LEVERAGED,G,Y,N,,20251119,20251119230013
MSTX,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251119,20251119230013
NBIL,GRANITESHARES ETF TR GRANITESH,G,Y,N,,20251119,20251119230013
NIVF,NEWGENIVF GROUP LIMITED ORD SH,S,Y,N,,20251119,20251119230013
NVDL,GRANITESHARES ETF TR 2X LONG N,G,Y,N,,20251119,20251119230013
OKLL,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251119,20251119230013
POM,POMDOCTOR LTD ADS (CYM),G,Y,N,,20251119,20251119230013
PPBT,PURPLE BIOTECH LTD SPONSORED A,S,Y,N,,20251119,20251119230013
QBTZ,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251119,20251119230013
RAPT,RAPT THERAPEUTICS INC COM NEW,G,Y,N,,20251119,20251119230013
RKLX,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251119,20251119230013
RUBI,RUBICO INC COM (MHL),S,Y,N,,20251119,20251119230013
SGBX,SAFE & GREEN HLDGS CORP COM PA,S,Y,N,,20251119,20251119230013
SLRX,SALARIUS PHARMACEUTICALS INC C,S,Y,N,,20251119,20251119230013
SMCL,GRANITESHS ETF TR 2X LONG SMCI,G,Y,N,,20251119,20251119230013
SMCX,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251119,20251119230013
SMCZ,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251119,20251119230013
SMST,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251119,20251119230013
SOND,SONDER HLDGS INC CL A NEW,Q,Y,N,,20251119,20251119230013
SONN,SONNET BIOTHERAPEUTICS HLDGS I,S,Y,N,,20251119,20251119230013
SPCT,TWO RDS SHARED TR LIBERTY ONE,G,Y,N,,20251119,20251119230013
TRUG,TRUGOLF HLDGS INC CL A NEW,S,Y,N,,20251119,20251119230013
TSLQ,INVT MNRG SR TR II TRDR 2X SHO,G,Y,N,,20251119,20251119230013
VCIG,VCI GLOBAL LTD COM PAR $ NEW (,S,Y,N,,20251119,20251119230013
VSEE,"VSEE HEALTH, INC. COMMON STOCK",S,Y,N,,20251119,20251119230013
WKHS,WORKHORSE GROUP INC COM PAR$0.,S,Y,N,,20251119,20251119230013
WTO,UTIME LTD SHS NEW CL A US$0.00,S,Y,N,,20251119,20251119230013
YDKG,YUEDA DIGITAL HOLDING ORD SHS,S,Y,N,,20251119,20251119230013
ABP,ABPRO HLDGS INC COM NEW,G,Y,N,,20251120,20251120230005
AMDL,GRANITESHARES ETF TR GRANITE 2,G,Y,N,,20251120,20251120230005
AMZD,DIREXION SHS ETF TR DAILY AMZN,G,Y,N,,20251120,20251120230005
AMZU,DIREXION SHS ETF TR DAILY AMZN,G,Y,N,,20251120,20251120230005
AREB,AMERICAN REBEL HLDGS INC COM P,S,Y,N,,20251120,20251120230005
ASST,STRIVE INC CL A COM (NV),G,Y,N,,20251120,20251120230005
BAIG,THEMES ETF TR LEVERAGE SHS 2X,G,Y,N,,20251120,20251120230005
BCG,BINAH CAP GROUP INC CL A COM(D,G,Y,N,,20251120,20251120230005
BKYI,BIO-KEY INTL INC COM PAR $0.00,S,Y,N,,20251120,20251120230005
BMNG,THEMES ETF TR LEVERAGE SHS 2X,G,Y,N,,20251120,20251120230005
BNZI,BANZAI INTL INC CL A COM PAR $,S,Y,N,,20251120,20251120230005
BRBI,BRBI BR PARTNERS S A ADS (BRA),S,Y,N,,20251120,20251120230005
CMCT,CREATIVE MEDIA & CMNTY TR CORP,S,Y,N,,20251120,20251120230005
CMND,CLEARMIND MEDICINE INC COM NEW,S,Y,N,,20251120,20251120230005
CRCG,THEMES ETF TR LEVERAGE SHARES,G,Y,N,,20251120,20251120230005
CRWG,THEMES ETF TR LEVERAGE SHARES,G,Y,N,,20251120,20251120230005
CYCU,"CYCURION, INC. COM NEW",G,Y,N,,20251120,20251120230005
CYPH,CYPHERPUNK TECHNOLOGIES INC. C,S,Y,N,,20251120,20251120230005
DFDV,DEFI DEVELOPMENT CORP. COMMON,S,Y,N,,20251120,20251120230005
DFDVW,DEFI DEV CORP WT EXP 01/21/202,S,Y,N,,20251120,20251120230005
DRCT,DIRECT DIGITAL HLDGS INC CL A,S,Y,N,,20251120,20251120230005
EASY,TWO RDS SHARED TR LIBERTY ONE,G,Y,N,,20251120,20251120230005
ECDA,ECD AUTOMOTIVE DESIGN INC COM,S,Y,N,,20251120,20251120230005
FIGG,THEMES ETF TR LEVERAGE SHS 2X,G,Y,N,,20251120,20251120230005
FWDI,FORWARD INDUSTRIES LTD. CLASS,S,Y,N,,20251120,20251120230005
HBR,CANARY HBAR ETF SHS BEN INT,G,Y,N,,20251120,20251120230005
HIMZ,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251120,20251120230005
IONX,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251120,20251120230005
IONZ,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251120,20251120230005
LFS,LEIFRAS CO LTD ADS REPSTG ORD,S,Y,N,,20251120,20251120230005
LOT,LOTUS TECHNOLOGY INC SPONSORED,Q,Y,N,,20251120,20251120230005
LTCC,CANARY LITECOIN ETF SHS BEN IN,G,Y,N,,20251120,20251120230005
MEHA,FUNCTIONAL BRANDS INC COM,S,Y,N,,20251120,20251120230005
MSGM,MOTORSPORT GAMES INC CL A NEW,S,Y,N,,20251120,20251120230005
MSPR,"MSP RECOVERY, INC. CLASS A COM",S,Y,N,,20251120,20251120230005
MST,TIDAL TR II DEFIANCE LEVERAGED,G,Y,N,,20251120,20251120230005
MSTX,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251120,20251120230005
NBIL,GRANITESHARES ETF TR GRANITESH,G,Y,N,,20251120,20251120230005
NIVF,NEWGENIVF GROUP LIMITED ORD SH,S,Y,N,,20251120,20251120230005
NVDL,GRANITESHARES ETF TR 2X LONG N,G,Y,N,,20251120,20251120230005
OKLL,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251120,20251120230005
POM,POMDOCTOR LTD ADS (CYM),G,Y,N,,20251120,20251120230005
PPBT,PURPLE BIOTECH LTD SPONSORED A,S,Y,N,,20251120,20251120230005
QBTZ,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251120,20251120230005
RAPT,RAPT THERAPEUTICS INC COM NEW,G,Y,N,,20251120,20251120230005
RGTX,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251120,20251120230005
RKLX,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251120,20251120230005
RUBI,RUBICO INC COM (MHL),S,Y,N,,20251120,20251120230005
SGBX,SAFE & GREEN HLDGS CORP COM PA,S,Y,N,,20251120,20251120230005
SLRX,SALARIUS PHARMACEUTICALS INC C,S,Y,N,,20251120,20251120230005
SMCL,GRANITESHS ETF TR 2X LONG SMCI,G,Y,N,,20251120,20251120230005
SMCX,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251120,20251120230005
SMCZ,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251120,20251120230005
SMST,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251120,20251120230005
SOND,SONDER HLDGS INC CL A NEW,Q,Y,N,,20251120,20251120230005
SONN,SONNET BIOTHERAPEUTICS HLDGS I,S,Y,N,,20251120,20251120230005
SPCT,TWO RDS SHARED TR LIBERTY ONE,G,Y,N,,20251120,20251120230005
TRUG,TRUGOLF HLDGS INC CL A NEW,S,Y,N,,20251120,20251120230005
TSLQ,INVT MNRG SR TR II TRDR 2X SHO,G,Y,N,,20251120,20251120230005
VCIG,VCI GLOBAL LTD COM PAR $ NEW (,S,Y,N,,20251120,20251120230005
VSEE,"VSEE HEALTH, INC. COMMON STOCK",S,Y,N,,20251120,20251120230005
WKHS,WORKHORSE GROUP INC COM PAR$0.,S,Y,N,,20251120,20251120230005
WTO,UTIME LTD SHS NEW CL A US$0.00,S,Y,N,,20251120,20251120230005
ABP,ABPRO HLDGS INC COM NEW,G,Y,N,,20251121,20251121230009
AMDL,GRANITESHARES ETF TR GRANITE 2,G,Y,N,,20251121,20251121230009
AMZD,DIREXION SHS ETF TR DAILY AMZN,G,Y,N,,20251121,20251121230009
AMZU,DIREXION SHS ETF TR DAILY AMZN,G,Y,N,,20251121,20251121230009
AREB,AMERICAN REBEL HLDGS INC COM P,S,Y,N,,20251121,20251121230009
ASST,STRIVE INC CL A COM (NV),G,Y,N,,20251121,20251121230009
BAIG,THEMES ETF TR LEVERAGE SHS 2X,G,Y,N,,20251121,20251121230009
BCG,BINAH CAP GROUP INC CL A COM(D,G,Y,N,,20251121,20251121230009
BKYI,BIO-KEY INTL INC COM PAR $0.00,S,Y,N,,20251121,20251121230009
BMNG,THEMES ETF TR LEVERAGE SHS 2X,G,Y,N,,20251121,20251121230009
BNZI,BANZAI INTL INC CL A COM PAR $,S,Y,N,,20251121,20251121230009
BRBI,BRBI BR PARTNERS S A ADS (BRA),S,Y,N,,20251121,20251121230009
CMCT,CREATIVE MEDIA & CMNTY TR CORP,S,Y,N,,20251121,20251121230009
CMND,CLEARMIND MEDICINE INC COM NEW,S,Y,N,,20251121,20251121230009
CRCG,THEMES ETF TR LEVERAGE SHARES,G,Y,N,,20251121,20251121230009
CRWG,THEMES ETF TR LEVERAGE SHARES,G,Y,N,,20251121,20251121230009
CYCU,"CYCURION, INC. COM NEW",G,Y,N,,20251121,20251121230009
CYPH,CYPHERPUNK TECHNOLOGIES INC. C,S,Y,N,,20251121,20251121230009
DFDV,DEFI DEVELOPMENT CORP. COMMON,S,Y,N,,20251121,20251121230009
DFDVW,DEFI DEV CORP WT EXP 01/21/202,S,Y,N,,20251121,20251121230009
DRCT,DIRECT DIGITAL HLDGS INC CL A,S,Y,N,,20251121,20251121230009
EASY,TWO RDS SHARED TR LIBERTY ONE,G,Y,N,,20251121,20251121230009
ECDA,ECD AUTOMOTIVE DESIGN INC COM,S,Y,N,,20251121,20251121230009
FIGG,THEMES ETF TR LEVERAGE SHS 2X,G,Y,N,,20251121,20251121230009
HBR,CANARY HBAR ETF SHS BEN INT,G,Y,N,,20251121,20251121230009
HIMZ,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251121,20251121230009
IONX,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251121,20251121230009
IONZ,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251121,20251121230009
LFS,LEIFRAS CO LTD ADS REPSTG ORD,S,Y,N,,20251121,20251121230009
LOT,LOTUS TECHNOLOGY INC SPONSORED,Q,Y,N,,20251121,20251121230009
MEHA,FUNCTIONAL BRANDS INC COM,S,Y,N,,20251121,20251121230009
MSGM,MOTORSPORT GAMES INC CL A NEW,S,Y,N,,20251121,20251121230009
MSPR,"MSP RECOVERY, INC. CLASS A COM",S,Y,N,,20251121,20251121230009
MST,TIDAL TR II DEFIANCE LEVERAGED,G,Y,N,,20251121,20251121230009
MSTX,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251121,20251121230009
NBIL,GRANITESHARES ETF TR GRANITESH,G,Y,N,,20251121,20251121230009
NIVF,NEWGENIVF GROUP LIMITED ORD SH,S,Y,N,,20251121,20251121230009
OKLL,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251121,20251121230009
POM,POMDOCTOR LTD ADS (CYM),G,Y,N,,20251121,20251121230009
QBTZ,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251121,20251121230009
RAPT,RAPT THERAPEUTICS INC COM NEW,G,Y,N,,20251121,20251121230009
RGTX,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251121,20251121230009
RKLX,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251121,20251121230009
RUBI,RUBICO INC COM (MHL),S,Y,N,,20251121,20251121230009
SGBX,SAFE & GREEN HLDGS CORP COM PA,S,Y,N,,20251121,20251121230009
SLRX,SALARIUS PHARMACEUTICALS INC C,S,Y,N,,20251121,20251121230009
SMCL,GRANITESHS ETF TR 2X LONG SMCI,G,Y,N,,20251121,20251121230009
SMCX,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251121,20251121230009
SMCZ,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251121,20251121230009
SMST,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251121,20251121230009
SONN,SONNET BIOTHERAPEUTICS HLDGS I,S,Y,N,,20251121,20251121230009
SPCT,TWO RDS SHARED TR LIBERTY ONE,G,Y,N,,20251121,20251121230009
TRUG,TRUGOLF HLDGS INC CL A NEW,S,Y,N,,20251121,20251121230009
VCIG,VCI GLOBAL LTD COM PAR $ NEW (,S,Y,N,,20251121,20251121230009
VSEE,"VSEE HEALTH, INC. COMMON STOCK",S,Y,N,,20251121,20251121230009
WKHS,WORKHORSE GROUP INC COM PAR$0.,S,Y,N,,20251121,20251121230009
WTO,UTIME LTD SHS NEW CL A US$0.00,S,Y,N,,20251121,20251121230009
ABP,ABPRO HLDGS INC COM NEW,G,Y,N,,20251124,20251124230018
AMDL,GRANITESHARES ETF TR GRANITE 2,G,Y,N,,20251124,20251124230018
AMZD,DIREXION SHS ETF TR DAILY AMZN,G,Y,N,,20251124,20251124230018
AMZU,DIREXION SHS ETF TR DAILY AMZN,G,Y,N,,20251124,20251124230018
AREB,AMERICAN REBEL HLDGS INC COM P,S,Y,N,,20251124,20251124230018
ASST,STRIVE INC CL A COM (NV),G,Y,N,,20251124,20251124230018
BAIG,THEMES ETF TR LEVERAGE SHS 2X,G,Y,N,,20251124,20251124230018
BCG,BINAH CAP GROUP INC CL A COM(D,G,Y,N,,20251124,20251124230018
BKYI,BIO-KEY INTL INC COM PAR $0.00,S,Y,N,,20251124,20251124230018
BMNG,THEMES ETF TR LEVERAGE SHS 2X,G,Y,N,,20251124,20251124230018
BNZI,BANZAI INTL INC CL A COM PAR $,S,Y,N,,20251124,20251124230018
BRBI,BRBI BR PARTNERS S A ADS (BRA),S,Y,N,,20251124,20251124230018
CMCT,CREATIVE MEDIA & CMNTY TR CORP,S,Y,N,,20251124,20251124230018
CMND,CLEARMIND MEDICINE INC COM NEW,S,Y,N,,20251124,20251124230018
CRCG,THEMES ETF TR LEVERAGE SHARES,G,Y,N,,20251124,20251124230018
CRWG,THEMES ETF TR LEVERAGE SHARES,G,Y,N,,20251124,20251124230018
CYCU,"CYCURION, INC. COM NEW",G,Y,N,,20251124,20251124230018
CYPH,CYPHERPUNK TECHNOLOGIES INC. C,S,Y,N,,20251124,20251124230018
DFDV,DEFI DEVELOPMENT CORP. COMMON,S,Y,N,,20251124,20251124230018
DFDVW,DEFI DEV CORP WT EXP 01/21/202,S,Y,N,,20251124,20251124230018
DRCT,DIRECT DIGITAL HLDGS INC CL A,S,Y,N,,20251124,20251124230018
ECDA,ECD AUTOMOTIVE DESIGN INC COM,S,Y,N,,20251124,20251124230018
FIGG,THEMES ETF TR LEVERAGE SHS 2X,G,Y,N,,20251124,20251124230018
HBR,CANARY HBAR ETF SHS BEN INT,G,Y,N,,20251124,20251124230018
HIMZ,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251124,20251124230018
IONX,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251124,20251124230018
IONZ,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251124,20251124230018
LFS,LEIFRAS CO LTD ADS REPSTG ORD,S,Y,N,,20251124,20251124230018
LOT,LOTUS TECHNOLOGY INC SPONSORED,Q,Y,N,,20251124,20251124230018
MEHA,FUNCTIONAL BRANDS INC COM,S,Y,N,,20251124,20251124230018
MSPR,"MSP RECOVERY, INC. CLASS A COM",S,Y,N,,20251124,20251124230018
MST,TIDAL TR II DEFIANCE LEVERAGED,G,Y,N,,20251124,20251124230018
MSTX,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251124,20251124230018
NBIL,GRANITESHARES ETF TR GRANITESH,G,Y,N,,20251124,20251124230018
NIVF,NEWGENIVF GROUP LIMITED ORD SH,S,Y,N,,20251124,20251124230018
OKLL,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251124,20251124230018
POM,POMDOCTOR LTD ADS (CYM),G,Y,N,,20251124,20251124230018
QBTZ,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251124,20251124230018
RAPT,RAPT THERAPEUTICS INC COM NEW,G,Y,N,,20251124,20251124230018
RGTX,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251124,20251124230018
RKLX,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251124,20251124230018
RUBI,RUBICO INC COM (MHL),S,Y,N,,20251124,20251124230018
SGBX,SAFE & GREEN HLDGS CORP COM PA,S,Y,N,,20251124,20251124230018
SLRX,SALARIUS PHARMACEUTICALS INC C,S,Y,N,,20251124,20251124230018
SMCL,GRANITESHS ETF TR 2X LONG SMCI,G,Y,N,,20251124,20251124230018
SMCX,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251124,20251124230018
SMCZ,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251124,20251124230018
SMST,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251124,20251124230018
SONN,SONNET BIOTHERAPEUTICS HLDGS I,S,Y,N,,20251124,20251124230018
SPCT,TWO RDS SHARED TR LIBERTY ONE,G,Y,N,,20251124,20251124230018
TRUG,TRUGOLF HLDGS INC CL A NEW,S,Y,N,,20251124,20251124230018
VCIG,VCI GLOBAL LTD COM PAR $ NEW (,S,Y,N,,20251124,20251124230018
VSEE,"VSEE HEALTH, INC. COMMON STOCK",S,Y,N,,20251124,20251124230018
WKHS,WORKHORSE GROUP INC COM PAR$0.,S,Y,N,,20251124,20251124230018
WTO,UTIME LTD SHS NEW CL A US$0.00,S,Y,N,,20251124,20251124230018
ABP,ABPRO HLDGS INC COM NEW,S,Y,N,,20251125,20251125230007
AMDL,GRANITESHARES ETF TR GRANITE 2,G,Y,N,,20251125,20251125230007
AMZD,DIREXION SHS ETF TR DAILY AMZN,G,Y,N,,20251125,20251125230007
AMZU,DIREXION SHS ETF TR DAILY AMZN,G,Y,N,,20251125,20251125230007
AREB,AMERICAN REBEL HLDGS INC COM P,S,Y,N,,20251125,20251125230007
ASST,STRIVE INC CL A COM (NV),G,Y,N,,20251125,20251125230007
BAIG,THEMES ETF TR LEVERAGE SHS 2X,G,Y,N,,20251125,20251125230007
BCG,BINAH CAP GROUP INC CL A COM(D,G,Y,N,,20251125,20251125230007
BKYI,BIO-KEY INTL INC COM PAR $0.00,S,Y,N,,20251125,20251125230007
BMNG,THEMES ETF TR LEVERAGE SHS 2X,G,Y,N,,20251125,20251125230007
BNZI,BANZAI INTL INC CL A COM PAR $,S,Y,N,,20251125,20251125230007
BRBI,BRBI BR PARTNERS S A ADS (BRA),S,Y,N,,20251125,20251125230007
BRLSW,BOREALIS FOODS INC WT EXP 10/3,S,Y,N,,20251125,20251125230007
CMCT,CREATIVE MEDIA & CMNTY TR CORP,S,Y,N,,20251125,20251125230007
CMND,CLEARMIND MEDICINE INC COM NEW,S,Y,N,,20251125,20251125230007
CRCG,THEMES ETF TR LEVERAGE SHARES,G,Y,N,,20251125,20251125230007
CRWG,THEMES ETF TR LEVERAGE SHARES,G,Y,N,,20251125,20251125230007
CYCU,"CYCURION, INC. COM NEW",G,Y,N,,20251125,20251125230007
CYPH,CYPHERPUNK TECHNOLOGIES INC. C,S,Y,N,,20251125,20251125230007
DFDV,DEFI DEVELOPMENT CORP. COMMON,S,Y,N,,20251125,20251125230007
DFDVW,DEFI DEV CORP WT EXP 01/21/202,S,Y,N,,20251125,20251125230007
DRCT,DIRECT DIGITAL HLDGS INC CL A,S,Y,N,,20251125,20251125230007
ECDA,ECD AUTOMOTIVE DESIGN INC COM,S,Y,N,,20251125,20251125230007
FIGG,THEMES ETF TR LEVERAGE SHS 2X,G,Y,N,,20251125,20251125230007
GGLS,DIREXION SHS ETF TR DAILY GOOG,G,Y,N,,20251125,20251125230007
HBR,CANARY HBAR ETF SHS BEN INT,G,Y,N,,20251125,20251125230007
HIMZ,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251125,20251125230007
HSDT,SOLANA CO  COM CL A NEW MAY 20,S,Y,N,,20251125,20251125230007
IONX,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251125,20251125230007
IONZ,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251125,20251125230007
IVP,INSPIRE VETERINARY PARTNERS IN,S,Y,N,,20251125,20251125230007
IVVD,"INVIVYD, INC. COMMON STOCK",G,Y,N,,20251125,20251125230007
KZIA,KAZIA THERAPEUTICS LTD SPONSOR,S,Y,N,,20251125,20251125230007
LFS,LEIFRAS CO LTD ADS REPSTG ORD,S,Y,N,,20251125,20251125230007
LOT,LOTUS TECHNOLOGY INC SPONSORED,Q,Y,N,,20251125,20251125230007
MEHA,FUNCTIONAL BRANDS INC COM,S,Y,N,,20251125,20251125230007
MST,TIDAL TR II DEFIANCE LEVERAGED,G,Y,N,,20251125,20251125230007
MSTX,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251125,20251125230007
NBIL,GRANITESHARES ETF TR GRANITESH,G,Y,N,,20251125,20251125230007
OKLL,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251125,20251125230007
POM,POMDOCTOR LTD ADS (CYM),G,Y,N,,20251125,20251125230007
QBTZ,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251125,20251125230007
RAPT,RAPT THERAPEUTICS INC COM NEW,G,Y,N,,20251125,20251125230007
RGTX,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251125,20251125230007
RKLX,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251125,20251125230007
RUBI,RUBICO INC COM (MHL),S,Y,N,,20251125,20251125230007
SGBX,SAFE & GREEN HLDGS CORP COM PA,S,Y,N,,20251125,20251125230007
SLRX,SALARIUS PHARMACEUTICALS INC C,S,Y,N,,20251125,20251125230007
SMCL,GRANITESHS ETF TR 2X LONG SMCI,G,Y,N,,20251125,20251125230007
SMCX,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251125,20251125230007
SMCZ,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251125,20251125230007
SMST,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251125,20251125230007
SMX,SMX SEC MATTERS PLC ORD SHS NE,S,Y,N,,20251125,20251125230007
SONN,SONNET BIOTHERAPEUTICS HLDGS I,S,Y,N,,20251125,20251125230007
SPCT,TWO RDS SHARED TR LIBERTY ONE,G,Y,N,,20251125,20251125230007
TRUG,TRUGOLF HLDGS INC CL A NEW,S,Y,N,,20251125,20251125230007
VCIG,VCI GLOBAL LTD COM PAR $ NEW (,S,Y,N,,20251125,20251125230007
VSEE,"VSEE HEALTH, INC. COMMON STOCK",S,Y,N,,20251125,20251125230007
WKHS,WORKHORSE GROUP INC COM PAR$0.,S,Y,N,,20251125,20251125230007
WTO,UTIME LTD SHS NEW CL A US$0.00,S,Y,N,,20251125,20251125230007
ABP,ABPRO HLDGS INC COM NEW,S,Y,N,,20251126,20251126230005
AMDL,GRANITESHARES ETF TR GRANITE 2,G,Y,N,,20251126,20251126230005
AMZD,DIREXION SHS ETF TR DAILY AMZN,G,Y,N,,20251126,20251126230005
AMZU,DIREXION SHS ETF TR DAILY AMZN,G,Y,N,,20251126,20251126230005
AREB,AMERICAN REBEL HLDGS INC COM P,S,Y,N,,20251126,20251126230005
ASST,STRIVE INC CL A COM (NV),G,Y,N,,20251126,20251126230005
BAIG,THEMES ETF TR LEVERAGE SHS 2X,G,Y,N,,20251126,20251126230005
BCG,BINAH CAP GROUP INC CL A COM(D,G,Y,N,,20251126,20251126230005
BMNG,THEMES ETF TR LEVERAGE SHS 2X,G,Y,N,,20251126,20251126230005
BNZI,BANZAI INTL INC CL A COM PAR $,S,Y,N,,20251126,20251126230005
BRBI,BRBI BR PARTNERS S A ADS (BRA),S,Y,N,,20251126,20251126230005
BRLSW,BOREALIS FOODS INC WT EXP 10/3,S,Y,N,,20251126,20251126230005
CMCT,CREATIVE MEDIA & CMNTY TR CORP,S,Y,N,,20251126,20251126230005
CMND,CLEARMIND MEDICINE INC COM NEW,S,Y,N,,20251126,20251126230005
CRCG,THEMES ETF TR LEVERAGE SHARES,G,Y,N,,20251126,20251126230005
CRWG,THEMES ETF TR LEVERAGE SHARES,G,Y,N,,20251126,20251126230005
CYPH,CYPHERPUNK TECHNOLOGIES INC. C,S,Y,N,,20251126,20251126230005
DFDV,DEFI DEVELOPMENT CORP. COMMON,S,Y,N,,20251126,20251126230005
DFDVW,DEFI DEV CORP WT EXP 01/21/202,S,Y,N,,20251126,20251126230005
DRCT,DIRECT DIGITAL HLDGS INC CL A,S,Y,N,,20251126,20251126230005
ECDA,ECD AUTOMOTIVE DESIGN INC COM,S,Y,N,,20251126,20251126230005
FIGG,THEMES ETF TR LEVERAGE SHS 2X,G,Y,N,,20251126,20251126230005
GGLS,DIREXION SHS ETF TR DAILY GOOG,G,Y,N,,20251126,20251126230005
HBR,CANARY HBAR ETF SHS BEN INT,G,Y,N,,20251126,20251126230005
HIMZ,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251126,20251126230005
HSDT,SOLANA CO  COM CL A NEW MAY 20,S,Y,N,,20251126,20251126230005
IONX,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251126,20251126230005
IONZ,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251126,20251126230005
IVP,INSPIRE VETERINARY PARTNERS IN,S,Y,N,,20251126,20251126230005
IVVD,"INVIVYD, INC. COMMON STOCK",G,Y,N,,20251126,20251126230005
KTTA,PASITHEA THERAPEUTICS CORP COM,S,Y,N,,20251126,20251126230005
KZIA,KAZIA THERAPEUTICS LTD SPONSOR,S,Y,N,,20251126,20251126230005
LFS,LEIFRAS CO LTD ADS REPSTG ORD,S,Y,N,,20251126,20251126230005
LOT,LOTUS TECHNOLOGY INC SPONSORED,Q,Y,N,,20251126,20251126230005
MEHA,FUNCTIONAL BRANDS INC COM,S,Y,N,,20251126,20251126230005
MST,TIDAL TR II DEFIANCE LEVERAGED,G,Y,N,,20251126,20251126230005
MSTX,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251126,20251126230005
NBIL,GRANITESHARES ETF TR GRANITESH,G,Y,N,,20251126,20251126230005
OKLL,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251126,20251126230005
POM,POMDOCTOR LTD ADS (CYM),G,Y,N,,20251126,20251126230005
QBTZ,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251126,20251126230005
RAPT,RAPT THERAPEUTICS INC COM NEW,G,Y,N,,20251126,20251126230005
RGTX,TIDAL TR II DEFIANCE DAILY TAR,G,Y,N,,20251126,20251126230005
